load_zone,weather_iteration,stage_id,timepoint,load_component,load_mw
Zone1,0,1,20300697,all,2475.0
Zone1,0,1,20300698,all,2376.0
Zone1,0,1,20300699,all,2310.0
Zone1,0,1,20300700,all,2244.0
Zone1,0,1,20300701,all,2277.0
Zone1,0,1,20300702,all,2376.0
Zone1,0,1,20300703,all,2640.0
Zone1,0,1,20300704,all,2970.0
Zone1,0,1,20300705,all,3234.0
Zone1,0,1,20300706,all,3300.0
Zone1,0,1,20300707,all,3267.0
Zone1,0,1,20300708,all,3201.0
Zone1,0,1,20300709,all,3135.0
Zone1,0,1,20300710,all,3069.0
Zone1,0,1,20300711,all,3036.0
Zone1,0,1,20300712,all,3069.0
Zone1,0,1,20300713,all,3135.0
Zone1,0,1,20300714,all,3300.0
Zone1,0,1,20300715,all,3366.0
Zone1,0,1,20300716,all,3399.0
Zone1,0,1,20300717,all,3333.0
Zone1,0,1,20300718,all,3168.0
Zone1,0,1,20300719,all,2904.0
Zone1,0,1,20300720,all,2640.0
Zone1,0,1,20300721,all,2475.0
Zone1,0,1,20300722,all,2376.0
Zone1,0,1,20300723,all,2310.0
Zone1,0,1,20300724,all,2244.0
Zone1,0,1,20300725,all,2277.0
Zone1,0,1,20300726,all,2376.0
Zone1,0,1,20300727,all,2640.0
Zone1,0,1,20300728,all,2970.0
Zone1,0,1,20300729,all,3234.0
Zone1,0,1,20300730,all,3300.0
Zone1,0,1,20300731,all,3267.0
Zone1,0,1,20300732,all,3201.0
Zone1,0,1,20300733,all,3135.0
Zone1,0,1,20300734,all,3069.0
Zone1,0,1,20300735,all,3036.0
Zone1,0,1,20300736,all,3069.0
Zone1,0,1,20300737,all,3135.0
Zone1,0,1,20300738,all,3300.0
Zone1,0,1,20300739,all,3366.0
Zone1,0,1,20300740,all,3399.0
Zone1,0,1,20300741,all,3333.0
Zone1,0,1,20300742,all,3168.0
Zone1,0,1,20300743,all,2904.0
Zone1,0,1,20300744,all,2640.0
Zone1,0,1,20300745,all,2362.5
Zone1,0,1,20300746,all,2268.0
Zone1,0,1,20300747,all,2205.0
Zone1,0,1,20300748,all,2142.0
Zone1,0,1,20300749,all,2173.5
Zone1,0,1,20300750,all,2268.0
Zone1,0,1,20300751,all,2520.0
Zone1,0,1,20300752,all,2835.0
Zone1,0,1,20300753,all,3087.0
Zone1,0,1,20300754,all,3150.0
Zone1,0,1,20300755,all,3118.5
Zone1,0,1,20300756,all,3055.5
Zone1,0,1,20300757,all,2992.5
Zone1,0,1,20300758,all,2929.5
Zone1,0,1,20300759,all,2898.0
Zone1,0,1,20300760,all,2929.5
Zone1,0,1,20300761,all,2992.5
Zone1,0,1,20300762,all,3150.0
Zone1,0,1,20300763,all,3213.0
Zone1,0,1,20300764,all,3244.5
Zone1,0,1,20300765,all,3181.5
Zone1,0,1,20300766,all,3024.0
Zone1,0,1,20300767,all,2772.0
Zone1,0,1,20300768,all,2520.0
Zone1,0,1,20300769,all,2362.5
Zone1,0,1,20300770,all,2268.0
Zone1,0,1,20300771,all,2205.0
Zone1,0,1,20300772,all,2142.0
Zone1,0,1,20300773,all,2173.5
Zone1,0,1,20300774,all,2268.0
Zone1,0,1,20300775,all,2520.0
Zone1,0,1,20300776,all,2835.0
Zone1,0,1,20300777,all,3087.0
Zone1,0,1,20300778,all,3150.0
Zone1,0,1,20300779,all,3118.5
Zone1,0,1,20300780,all,3055.5
Zone1,0,1,20300781,all,2992.5
Zone1,0,1,20300782,all,2929.5
Zone1,0,1,20300783,all,2898.0
Zone1,0,1,20300784,all,2929.5
Zone1,0,1,20300785,all,2992.5
Zone1,0,1,20300786,all,3150.0
Zone1,0,1,20300787,all,3213.0
Zone1,0,1,20300788,all,3244.5
Zone1,0,1,20300789,all,3181.5
Zone1,0,1,20300790,all,3024.0
Zone1,0,1,20300791,all,2772.0
Zone1,0,1,20300792,all,2520.0
Zone1,0,1,20300793,all,2362.5
Zone1,0,1,20300794,all,2268.0
Zone1,0,1,20300795,all,2205.0
Zone1,0,1,20300796,all,2142.0
Zone1,0,1,20300797,all,2173.5
Zone1,0,1,20300798,all,2268.0
Zone1,0,1,20300799,all,2520.0
Zone1,0,1,20300800,all,2835.0
Zone1,0,1,20300801,all,3087.0
Zone1,0,1,20300802,all,3150.0
Zone1,0,1,20300803,all,3118.5
Zone1,0,1,20300804,all,3055.5
Zone1,0,1,20300805,all,2992.5
Zone1,0,1,20300806,all,2929.5
Zone1,0,1,20300807,all,2898.0
Zone1,0,1,20300808,all,2929.5
Zone1,0,1,20300809,all,2992.5
Zone1,0,1,20300810,all,3150.0
Zone1,0,1,20300811,all,3213.0
Zone1,0,1,20300812,all,3244.5
Zone1,0,1,20300813,all,3181.5
Zone1,0,1,20300814,all,3024.0
Zone1,0,1,20300815,all,2772.0
Zone1,0,1,20300816,all,2520.0
Zone1,0,1,20300817,all,2362.5
Zone1,0,1,20300818,all,2268.0
Zone1,0,1,20300819,all,2205.0
Zone1,0,1,20300820,all,2142.0
Zone1,0,1,20300821,all,2173.5
Zone1,0,1,20300822,all,2268.0
Zone1,0,1,20300823,all,2520.0
Zone1,0,1,20300824,all,2835.0
Zone1,0,1,20300825,all,3087.0
Zone1,0,1,20300826,all,3150.0
Zone1,0,1,20300827,all,3118.5
Zone1,0,1,20300828,all,3055.5
Zone1,0,1,20300829,all,2992.5
Zone1,0,1,20300830,all,2929.5
Zone1,0,1,20300831,all,2898.0
Zone1,0,1,20300832,all,2929.5
Zone1,0,1,20300833,all,2992.5
Zone1,0,1,20300834,all,3150.0
Zone1,0,1,20300835,all,3213.0
Zone1,0,1,20300836,all,3244.5
Zone1,0,1,20300837,all,3181.5
Zone1,0,1,20300838,all,3024.0
Zone1,0,1,20300839,all,2772.0
Zone1,0,1,20300840,all,2520.0
Zone1,0,1,20300841,all,2362.5
Zone1,0,1,20300842,all,2268.0
Zone1,0,1,20300843,all,2205.0
Zone1,0,1,20300844,all,2142.0
Zone1,0,1,20300845,all,2173.5
Zone1,0,1,20300846,all,2268.0
Zone1,0,1,20300847,all,2520.0
Zone1,0,1,20300848,all,2835.0
Zone1,0,1,20300849,all,3087.0
Zone1,0,1,20300850,all,3150.0
Zone1,0,1,20300851,all,3118.5
Zone1,0,1,20300852,all,3055.5
Zone1,0,1,20300853,all,2992.5
Zone1,0,1,20300854,all,2929.5
Zone1,0,1,20300855,all,2898.0
Zone1,0,1,20300856,all,2929.5
Zone1,0,1,20300857,all,2992.5
Zone1,0,1,20300858,all,3150.0
Zone1,0,1,20300859,all,3213.0
Zone1,0,1,20300860,all,3244.5
Zone1,0,1,20300861,all,3181.5
Zone1,0,1,20300862,all,3024.0
Zone1,0,1,20300863,all,2772.0
Zone1,0,1,20300864,all,2520.0
Zone1,0,1,20300865,all,2362.5
Zone1,0,1,20300866,all,2268.0
Zone1,0,1,20300867,all,2205.0
Zone1,0,1,20300868,all,2142.0
Zone1,0,1,20300869,all,2173.5
Zone1,0,1,20300870,all,2268.0
Zone1,0,1,20300871,all,2520.0
Zone1,0,1,20300872,all,2835.0
Zone1,0,1,20300873,all,3087.0
Zone1,0,1,20300874,all,3150.0
Zone1,0,1,20300875,all,3118.5
Zone1,0,1,20300876,all,3055.5
Zone1,0,1,20300877,all,2992.5
Zone1,0,1,20300878,all,2929.5
Zone1,0,1,20300879,all,2898.0
Zone1,0,1,20300880,all,2929.5
Zone1,0,1,20300881,all,2992.5
Zone1,0,1,20300882,all,3150.0
Zone1,0,1,20300883,all,3213.0
Zone1,0,1,20300884,all,3244.5
Zone1,0,1,20300885,all,3181.5
Zone1,0,1,20300886,all,3024.0
Zone1,0,1,20300887,all,2772.0
Zone1,0,1,20300888,all,2520.0
Zone1,0,1,20300889,all,2362.5
Zone1,0,1,20300890,all,2268.0
Zone1,0,1,20300891,all,2205.0
Zone1,0,1,20300892,all,2142.0
Zone1,0,1,20300893,all,2173.5
Zone1,0,1,20300894,all,2268.0
Zone1,0,1,20300895,all,2520.0
Zone1,0,1,20300896,all,2835.0
Zone1,0,1,20300897,all,3087.0
Zone1,0,1,20300898,all,3150.0
Zone1,0,1,20300899,all,3118.5
Zone1,0,1,20300900,all,3055.5
Zone1,0,1,20300901,all,2992.5
Zone1,0,1,20300902,all,2929.5
Zone1,0,1,20300903,all,2898.0
Zone1,0,1,20300904,all,2929.5
Zone1,0,1,20300905,all,2992.5
Zone1,0,1,20300906,all,3150.0
Zone1,0,1,20300907,all,3213.0
Zone1,0,1,20300908,all,3244.5
Zone1,0,1,20300909,all,3181.5
Zone1,0,1,20300910,all,3024.0
Zone1,0,1,20300911,all,2772.0
Zone1,0,1,20300912,all,2520.0
Zone1,0,1,20300913,all,2362.5
Zone1,0,1,20300914,all,2268.0
Zone1,0,1,20300915,all,2205.0
Zone1,0,1,20300916,all,2142.0
Zone1,0,1,20300917,all,2173.5
Zone1,0,1,20300918,all,2268.0
Zone1,0,1,20300919,all,2520.0
Zone1,0,1,20300920,all,2835.0
Zone1,0,1,20300921,all,3087.0
Zone1,0,1,20300922,all,3150.0
Zone1,0,1,20300923,all,3118.5
Zone1,0,1,20300924,all,3055.5
Zone1,0,1,20300925,all,2992.5
Zone1,0,1,20300926,all,2929.5
Zone1,0,1,20300927,all,2898.0
Zone1,0,1,20300928,all,2929.5
Zone1,0,1,20300929,all,2992.5
Zone1,0,1,20300930,all,3150.0
Zone1,0,1,20300931,all,3213.0
Zone1,0,1,20300932,all,3244.5
Zone1,0,1,20300933,all,3181.5
Zone1,0,1,20300934,all,3024.0
Zone1,0,1,20300935,all,2772.0
Zone1,0,1,20300936,all,2520.0
Zone1,0,1,20300937,all,2362.5
Zone1,0,1,20300938,all,2268.0
Zone1,0,1,20300939,all,2205.0
Zone1,0,1,20300940,all,2142.0
Zone1,0,1,20300941,all,2173.5
Zone1,0,1,20300942,all,2268.0
Zone1,0,1,20300943,all,2520.0
Zone1,0,1,20300944,all,2835.0
Zone1,0,1,20300945,all,3087.0
Zone1,0,1,20300946,all,3150.0
Zone1,0,1,20300947,all,3118.5
Zone1,0,1,20300948,all,3055.5
Zone1,0,1,20300949,all,2992.5
Zone1,0,1,20300950,all,2929.5
Zone1,0,1,20300951,all,2898.0
Zone1,0,1,20300952,all,2929.5
Zone1,0,1,20300953,all,2992.5
Zone1,0,1,20300954,all,3150.0
Zone1,0,1,20300955,all,3213.0
Zone1,0,1,20300956,all,3244.5
Zone1,0,1,20300957,all,3181.5
Zone1,0,1,20300958,all,3024.0
Zone1,0,1,20300959,all,2772.0
Zone1,0,1,20300960,all,2520.0
Zone1,0,1,20300961,all,2362.5
Zone1,0,1,20300962,all,2268.0
Zone1,0,1,20300963,all,2205.0
Zone1,0,1,20300964,all,2142.0
Zone1,0,1,20300965,all,2173.5
Zone1,0,1,20300966,all,2268.0
Zone1,0,1,20300967,all,2520.0
Zone1,0,1,20300968,all,2835.0
Zone1,0,1,20300969,all,3087.0
Zone1,0,1,20300970,all,3150.0
Zone1,0,1,20300971,all,3118.5
Zone1,0,1,20300972,all,3055.5
Zone1,0,1,20300973,all,2992.5
Zone1,0,1,20300974,all,2929.5
Zone1,0,1,20300975,all,2898.0
Zone1,0,1,20300976,all,2929.5
Zone1,0,1,20300977,all,2992.5
Zone1,0,1,20300978,all,3150.0
Zone1,0,1,20300979,all,3213.0
Zone1,0,1,20300980,all,3244.5
Zone1,0,1,20300981,all,3181.5
Zone1,0,1,20300982,all,3024.0
Zone1,0,1,20300983,all,2772.0
Zone1,0,1,20300984,all,2520.0
Zone1,0,1,20300985,all,2362.5
Zone1,0,1,20300986,all,2268.0
Zone1,0,1,20300987,all,2205.0
Zone1,0,1,20300988,all,2142.0
Zone1,0,1,20300989,all,2173.5
Zone1,0,1,20300990,all,2268.0
Zone1,0,1,20300991,all,2520.0
Zone1,0,1,20300992,all,2835.0
Zone1,0,1,20300993,all,3087.0
Zone1,0,1,20300994,all,3150.0
Zone1,0,1,20300995,all,3118.5
Zone1,0,1,20300996,all,3055.5
Zone1,0,1,20300997,all,2992.5
Zone1,0,1,20300998,all,2929.5
Zone1,0,1,20300999,all,2898.0
Zone1,0,1,20301000,all,2929.5
Zone1,0,1,20301001,all,2992.5
Zone1,0,1,20301002,all,3150.0
Zone1,0,1,20301003,all,3213.0
Zone1,0,1,20301004,all,3244.5
Zone1,0,1,20301005,all,3181.5
Zone1,0,1,20301006,all,3024.0
Zone1,0,1,20301007,all,2772.0
Zone1,0,1,20301008,all,2520.0
Zone1,0,1,20301009,all,2362.5
Zone1,0,1,20301010,all,2268.0
Zone1,0,1,20301011,all,2205.0
Zone1,0,1,20301012,all,2142.0
Zone1,0,1,20301013,all,2173.5
Zone1,0,1,20301014,all,2268.0
Zone1,0,1,20301015,all,2520.0
Zone1,0,1,20301016,all,2835.0
Zone1,0,1,20301017,all,3087.0
Zone1,0,1,20301018,all,3150.0
Zone1,0,1,20301019,all,3118.5
Zone1,0,1,20301020,all,3055.5
Zone1,0,1,20301021,all,2992.5
Zone1,0,1,20301022,all,2929.5
Zone1,0,1,20301023,all,2898.0
Zone1,0,1,20301024,all,2929.5
Zone1,0,1,20301025,all,2992.5
Zone1,0,1,20301026,all,3150.0
Zone1,0,1,20301027,all,3213.0
Zone1,0,1,20301028,all,3244.5
Zone1,0,1,20301029,all,3181.5
Zone1,0,1,20301030,all,3024.0
Zone1,0,1,20301031,all,2772.0
Zone1,0,1,20301032,all,2520.0
Zone1,0,1,20301033,all,2362.5
Zone1,0,1,20301034,all,2268.0
Zone1,0,1,20301035,all,2205.0
Zone1,0,1,20301036,all,2142.0
Zone1,0,1,20301037,all,2173.5
Zone1,0,1,20301038,all,2268.0
Zone1,0,1,20301039,all,2520.0
Zone1,0,1,20301040,all,2835.0
Zone1,0,1,20301041,all,3087.0
Zone1,0,1,20301042,all,3150.0
Zone1,0,1,20301043,all,3118.5
Zone1,0,1,20301044,all,3055.5
Zone1,0,1,20301045,all,2992.5
Zone1,0,1,20301046,all,2929.5
Zone1,0,1,20301047,all,2898.0
Zone1,0,1,20301048,all,2929.5
Zone1,0,1,20301049,all,2992.5
Zone1,0,1,20301050,all,3150.0
Zone1,0,1,20301051,all,3213.0
Zone1,0,1,20301052,all,3244.5
Zone1,0,1,20301053,all,3181.5
Zone1,0,1,20301054,all,3024.0
Zone1,0,1,20301055,all,2772.0
Zone1,0,1,20301056,all,2520.0
Zone1,0,1,20301057,all,2362.5
Zone1,0,1,20301058,all,2268.0
Zone1,0,1,20301059,all,2205.0
Zone1,0,1,20301060,all,2142.0
Zone1,0,1,20301061,all,2173.5
Zone1,0,1,20301062,all,2268.0
Zone1,0,1,20301063,all,2520.0
Zone1,0,1,20301064,all,2835.0
Zone1,0,1,20301065,all,3087.0
Zone1,0,1,20301066,all,3150.0
Zone1,0,1,20301067,all,3118.5
Zone1,0,1,20301068,all,3055.5
Zone1,0,1,20301069,all,2992.5
Zone1,0,1,20301070,all,2929.5
Zone1,0,1,20301071,all,2898.0
Zone1,0,1,20301072,all,2929.5
Zone1,0,1,20301073,all,2992.5
Zone1,0,1,20301074,all,3150.0
Zone1,0,1,20301075,all,3213.0
Zone1,0,1,20301076,all,3244.5
Zone1,0,1,20301077,all,3181.5
Zone1,0,1,20301078,all,3024.0
Zone1,0,1,20301079,all,2772.0
Zone1,0,1,20301080,all,2520.0
Zone1,0,1,20301081,all,2362.5
Zone1,0,1,20301082,all,2268.0
Zone1,0,1,20301083,all,2205.0
Zone1,0,1,20301084,all,2142.0
Zone1,0,1,20301085,all,2173.5
Zone1,0,1,20301086,all,2268.0
Zone1,0,1,20301087,all,2520.0
Zone1,0,1,20301088,all,2835.0
Zone1,0,1,20301089,all,3087.0
Zone1,0,1,20301090,all,3150.0
Zone1,0,1,20301091,all,3118.5
Zone1,0,1,20301092,all,3055.5
Zone1,0,1,20301093,all,2992.5
Zone1,0,1,20301094,all,2929.5
Zone1,0,1,20301095,all,2898.0
Zone1,0,1,20301096,all,2929.5
Zone1,0,1,20301097,all,2992.5
Zone1,0,1,20301098,all,3150.0
Zone1,0,1,20301099,all,3213.0
Zone1,0,1,20301100,all,3244.5
Zone1,0,1,20301101,all,3181.5
Zone1,0,1,20301102,all,3024.0
Zone1,0,1,20301103,all,2772.0
Zone1,0,1,20301104,all,2520.0
Zone1,0,1,20301105,all,2362.5
Zone1,0,1,20301106,all,2268.0
Zone1,0,1,20301107,all,2205.0
Zone1,0,1,20301108,all,2142.0
Zone1,0,1,20301109,all,2173.5
Zone1,0,1,20301110,all,2268.0
Zone1,0,1,20301111,all,2520.0
Zone1,0,1,20301112,all,2835.0
Zone1,0,1,20301113,all,3087.0
Zone1,0,1,20301114,all,3150.0
Zone1,0,1,20301115,all,3118.5
Zone1,0,1,20301116,all,3055.5
Zone1,0,1,20301117,all,2992.5
Zone1,0,1,20301118,all,2929.5
Zone1,0,1,20301119,all,2898.0
Zone1,0,1,20301120,all,2929.5
Zone1,0,1,20301121,all,2992.5
Zone1,0,1,20301122,all,3150.0
Zone1,0,1,20301123,all,3213.0
Zone1,0,1,20301124,all,3244.5
Zone1,0,1,20301125,all,3181.5
Zone1,0,1,20301126,all,3024.0
Zone1,0,1,20301127,all,2772.0
Zone1,0,1,20301128,all,2520.0
Zone1,0,1,20301129,all,2362.5
Zone1,0,1,20301130,all,2268.0
Zone1,0,1,20301131,all,2205.0
Zone1,0,1,20301132,all,2142.0
Zone1,0,1,20301133,all,2173.5
Zone1,0,1,20301134,all,2268.0
Zone1,0,1,20301135,all,2520.0
Zone1,0,1,20301136,all,2835.0
Zone1,0,1,20301137,all,3087.0
Zone1,0,1,20301138,all,3150.0
Zone1,0,1,20301139,all,3118.5
Zone1,0,1,20301140,all,3055.5
Zone1,0,1,20301141,all,2992.5
Zone1,0,1,20301142,all,2929.5
Zone1,0,1,20301143,all,2898.0
Zone1,0,1,20301144,all,2929.5
Zone1,0,1,20301145,all,2992.5
Zone1,0,1,20301146,all,3150.0
Zone1,0,1,20301147,all,3213.0
Zone1,0,1,20301148,all,3244.5
Zone1,0,1,20301149,all,3181.5
Zone1,0,1,20301150,all,3024.0
Zone1,0,1,20301151,all,2772.0
Zone1,0,1,20301152,all,2520.0
Zone1,0,1,20301153,all,2362.5
Zone1,0,1,20301154,all,2268.0
Zone1,0,1,20301155,all,2205.0
Zone1,0,1,20301156,all,2142.0
Zone1,0,1,20301157,all,2173.5
Zone1,0,1,20301158,all,2268.0
Zone1,0,1,20301159,all,2520.0
Zone1,0,1,20301160,all,2835.0
Zone1,0,1,20301161,all,3087.0
Zone1,0,1,20301162,all,3150.0
Zone1,0,1,20301163,all,3118.5
Zone1,0,1,20301164,all,3055.5
Zone1,0,1,20301165,all,2992.5
Zone1,0,1,20301166,all,2929.5
Zone1,0,1,20301167,all,2898.0
Zone1,0,1,20301168,all,2929.5
Zone1,0,1,20301169,all,2992.5
Zone1,0,1,20301170,all,3150.0
Zone1,0,1,20301171,all,3213.0
Zone1,0,1,20301172,all,3244.5
Zone1,0,1,20301173,all,3181.5
Zone1,0,1,20301174,all,3024.0
Zone1,0,1,20301175,all,2772.0
Zone1,0,1,20301176,all,2520.0
Zone1,0,1,20301177,all,2362.5
Zone1,0,1,20301178,all,2268.0
Zone1,0,1,20301179,all,2205.0
Zone1,0,1,20301180,all,2142.0
Zone1,0,1,20301181,all,2173.5
Zone1,0,1,20301182,all,2268.0
Zone1,0,1,20301183,all,2520.0
Zone1,0,1,20301184,all,2835.0
Zone1,0,1,20301185,all,3087.0
Zone1,0,1,20301186,all,3150.0
Zone1,0,1,20301187,all,3118.5
Zone1,0,1,20301188,all,3055.5
Zone1,0,1,20301189,all,2992.5
Zone1,0,1,20301190,all,2929.5
Zone1,0,1,20301191,all,2898.0
Zone1,0,1,20301192,all,2929.5
Zone1,0,1,20301193,all,2992.5
Zone1,0,1,20301194,all,3150.0
Zone1,0,1,20301195,all,3213.0
Zone1,0,1,20301196,all,3244.5
Zone1,0,1,20301197,all,3181.5
Zone1,0,1,20301198,all,3024.0
Zone1,0,1,20301199,all,2772.0
Zone1,0,1,20301200,all,2520.0
Zone1,0,1,20301201,all,2362.5
Zone1,0,1,20301202,all,2268.0
Zone1,0,1,20301203,all,2205.0
Zone1,0,1,20301204,all,2142.0
Zone1,0,1,20301205,all,2173.5
Zone1,0,1,20301206,all,2268.0
Zone1,0,1,20301207,all,2520.0
Zone1,0,1,20301208,all,2835.0
Zone1,0,1,20301209,all,3087.0
Zone1,0,1,20301210,all,3150.0
Zone1,0,1,20301211,all,3118.5
Zone1,0,1,20301212,all,3055.5
Zone1,0,1,20301213,all,2992.5
Zone1,0,1,20301214,all,2929.5
Zone1,0,1,20301215,all,2898.0
Zone1,0,1,20301216,all,2929.5
Zone1,0,1,20301217,all,2992.5
Zone1,0,1,20301218,all,3150.0
Zone1,0,1,20301219,all,3213.0
Zone1,0,1,20301220,all,3244.5
Zone1,0,1,20301221,all,3181.5
Zone1,0,1,20301222,all,3024.0
Zone1,0,1,20301223,all,2772.0
Zone1,0,1,20301224,all,2520.0
Zone1,0,1,20301225,all,2362.5
Zone1,0,1,20301226,all,2268.0
Zone1,0,1,20301227,all,2205.0
Zone1,0,1,20301228,all,2142.0
Zone1,0,1,20301229,all,2173.5
Zone1,0,1,20301230,all,2268.0
Zone1,0,1,20301231,all,2520.0
Zone1,0,1,20301232,all,2835.0
Zone1,0,1,20301233,all,3087.0
Zone1,0,1,20301234,all,3150.0
Zone1,0,1,20301235,all,3118.5
Zone1,0,1,20301236,all,3055.5
Zone1,0,1,20301237,all,2992.5
Zone1,0,1,20301238,all,2929.5
Zone1,0,1,20301239,all,2898.0
Zone1,0,1,20301240,all,2929.5
Zone1,0,1,20301241,all,2992.5
Zone1,0,1,20301242,all,3150.0
Zone1,0,1,20301243,all,3213.0
Zone1,0,1,20301244,all,3244.5
Zone1,0,1,20301245,all,3181.5
Zone1,0,1,20301246,all,3024.0
Zone1,0,1,20301247,all,2772.0
Zone1,0,1,20301248,all,2520.0
Zone1,0,1,20301249,all,2362.5
Zone1,0,1,20301250,all,2268.0
Zone1,0,1,20301251,all,2205.0
Zone1,0,1,20301252,all,2142.0
Zone1,0,1,20301253,all,2173.5
Zone1,0,1,20301254,all,2268.0
Zone1,0,1,20301255,all,2520.0
Zone1,0,1,20301256,all,2835.0
Zone1,0,1,20301257,all,3087.0
Zone1,0,1,20301258,all,3150.0
Zone1,0,1,20301259,all,3118.5
Zone1,0,1,20301260,all,3055.5
Zone1,0,1,20301261,all,2992.5
Zone1,0,1,20301262,all,2929.5
Zone1,0,1,20301263,all,2898.0
Zone1,0,1,20301264,all,2929.5
Zone1,0,1,20301265,all,2992.5
Zone1,0,1,20301266,all,3150.0
Zone1,0,1,20301267,all,3213.0
Zone1,0,1,20301268,all,3244.5
Zone1,0,1,20301269,all,3181.5
Zone1,0,1,20301270,all,3024.0
Zone1,0,1,20301271,all,2772.0
Zone1,0,1,20301272,all,2520.0
Zone1,0,1,20301273,all,2362.5
Zone1,0,1,20301274,all,2268.0
Zone1,0,1,20301275,all,2205.0
Zone1,0,1,20301276,all,2142.0
Zone1,0,1,20301277,all,2173.5
Zone1,0,1,20301278,all,2268.0
Zone1,0,1,20301279,all,2520.0
Zone1,0,1,20301280,all,2835.0
Zone1,0,1,20301281,all,3087.0
Zone1,0,1,20301282,all,3150.0
Zone1,0,1,20301283,all,3118.5
Zone1,0,1,20301284,all,3055.5
Zone1,0,1,20301285,all,2992.5
Zone1,0,1,20301286,all,2929.5
Zone1,0,1,20301287,all,2898.0
Zone1,0,1,20301288,all,2929.5
Zone1,0,1,20301289,all,2992.5
Zone1,0,1,20301290,all,3150.0
Zone1,0,1,20301291,all,3213.0
Zone1,0,1,20301292,all,3244.5
Zone1,0,1,20301293,all,3181.5
Zone1,0,1,20301294,all,3024.0
Zone1,0,1,20301295,all,2772.0
Zone1,0,1,20301296,all,2520.0
Zone1,0,1,20301297,all,2362.5
Zone1,0,1,20301298,all,2268.0
Zone1,0,1,20301299,all,2205.0
Zone1,0,1,20301300,all,2142.0
Zone1,0,1,20301301,all,2173.5
Zone1,0,1,20301302,all,2268.0
Zone1,0,1,20301303,all,2520.0
Zone1,0,1,20301304,all,2835.0
Zone1,0,1,20301305,all,3087.0
Zone1,0,1,20301306,all,3150.0
Zone1,0,1,20301307,all,3118.5
Zone1,0,1,20301308,all,3055.5
Zone1,0,1,20301309,all,2992.5
Zone1,0,1,20301310,all,2929.5
Zone1,0,1,20301311,all,2898.0
Zone1,0,1,20301312,all,2929.5
Zone1,0,1,20301313,all,2992.5
Zone1,0,1,20301314,all,3150.0
Zone1,0,1,20301315,all,3213.0
Zone1,0,1,20301316,all,3244.5
Zone1,0,1,20301317,all,3181.5
Zone1,0,1,20301318,all,3024.0
Zone1,0,1,20301319,all,2772.0
Zone1,0,1,20301320,all,2520.0
Zone1,0,1,20301321,all,2362.5
Zone1,0,1,20301322,all,2268.0
Zone1,0,1,20301323,all,2205.0
Zone1,0,1,20301324,all,2142.0
Zone1,0,1,20301325,all,2173.5
Zone1,0,1,20301326,all,2268.0
Zone1,0,1,20301327,all,2520.0
Zone1,0,1,20301328,all,2835.0
Zone1,0,1,20301329,all,3087.0
Zone1,0,1,20301330,all,3150.0
Zone1,0,1,20301331,all,3118.5
Zone1,0,1,20301332,all,3055.5
Zone1,0,1,20301333,all,2992.5
Zone1,0,1,20301334,all,2929.5
Zone1,0,1,20301335,all,2898.0
Zone1,0,1,20301336,all,2929.5
Zone1,0,1,20301337,all,2992.5
Zone1,0,1,20301338,all,3150.0
Zone1,0,1,20301339,all,3213.0
Zone1,0,1,20301340,all,3244.5
Zone1,0,1,20301341,all,3181.5
Zone1,0,1,20301342,all,3024.0
Zone1,0,1,20301343,all,2772.0
Zone1,0,1,20301344,all,2520.0
Zone1,0,1,20301345,all,2362.5
Zone1,0,1,20301346,all,2268.0
Zone1,0,1,20301347,all,2205.0
Zone1,0,1,20301348,all,2142.0
Zone1,0,1,20301349,all,2173.5
Zone1,0,1,20301350,all,2268.0
Zone1,0,1,20301351,all,2520.0
Zone1,0,1,20301352,all,2835.0
Zone1,0,1,20301353,all,3087.0
Zone1,0,1,20301354,all,3150.0
Zone1,0,1,20301355,all,3118.5
Zone1,0,1,20301356,all,3055.5
Zone1,0,1,20301357,all,2992.5
Zone1,0,1,20301358,all,2929.5
Zone1,0,1,20301359,all,2898.0
Zone1,0,1,20301360,all,2929.5
Zone1,0,1,20301361,all,2992.5
Zone1,0,1,20301362,all,3150.0
Zone1,0,1,20301363,all,3213.0
Zone1,0,1,20301364,all,3244.5
Zone1,0,1,20301365,all,3181.5
Zone1,0,1,20301366,all,3024.0
Zone1,0,1,20301367,all,2772.0
Zone1,0,1,20301368,all,2520.0
Zone1,0,1,20301369,all,2362.5
Zone1,0,1,20301370,all,2268.0
Zone1,0,1,20301371,all,2205.0
Zone1,0,1,20301372,all,2142.0
Zone1,0,1,20301373,all,2173.5
Zone1,0,1,20301374,all,2268.0
Zone1,0,1,20301375,all,2520.0
Zone1,0,1,20301376,all,2835.0
Zone1,0,1,20301377,all,3087.0
Zone1,0,1,20301378,all,3150.0
Zone1,0,1,20301379,all,3118.5
Zone1,0,1,20301380,all,3055.5
Zone1,0,1,20301381,all,2992.5
Zone1,0,1,20301382,all,2929.5
Zone1,0,1,20301383,all,2898.0
Zone1,0,1,20301384,all,2929.5
Zone1,0,1,20301385,all,2992.5
Zone1,0,1,20301386,all,3150.0
Zone1,0,1,20301387,all,3213.0
Zone1,0,1,20301388,all,3244.5
Zone1,0,1,20301389,all,3181.5
Zone1,0,1,20301390,all,3024.0
Zone1,0,1,20301391,all,2772.0
Zone1,0,1,20301392,all,2520.0
Zone1,0,1,20301393,all,2362.5
Zone1,0,1,20301394,all,2268.0
